time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-03-27,16.6,12.5,22.0,,,,13.1,33.3,1026.7,
2022-03-28,16.5,12.0,22.0,,,,20.2,46.3,1024.9,
2022-03-29,17.9,12.0,25.0,,,,12.6,35.2,1017.0,
2022-03-30,19.8,13.0,26.2,,,,10.6,29.6,1015.5,
2022-03-31,22.2,16.0,29.0,,,,11.9,37.0,1015.4,
2022-04-01,22.6,14.5,32.0,,,,6.7,27.8,1013.5,
2022-04-02,26.4,20.6,33.0,,,,6.5,27.8,1012.5,
2022-04-03,23.1,18.7,30.0,,,,18.5,48.2,1015.0,
2022-04-04,24.9,18.0,33.0,,,,22.5,51.8,1015.5,
2022-04-05,29.2,19.0,39.0,,,,6.2,37.0,1012.6,
2022-04-06,30.6,25.0,36.0,,,,15.3,40.8,1012.2,
2022-04-07,30.0,21.0,38.0,,,,9.8,35.2,1012.4,
2022-04-08,24.0,17.9,34.0,,,,16.9,35.2,1012.8,
2022-04-09,20.3,15.0,27.0,,,,18.2,40.8,1013.6,
2022-04-10,20.7,16.0,28.0,,,,17.5,40.8,1012.0,
2022-04-11,20.1,16.0,27.5,,,,16.5,37.0,1012.9,
2022-04-12,17.7,14.5,22.0,,,,16.6,37.0,1016.0,
2022-04-13,17.7,13.0,24.0,,,,18.3,40.8,1014.4,
2022-04-14,18.8,14.0,25.0,,,,22.1,44.5,1014.6,
2022-04-15,19.2,14.0,26.0,,,,18.9,42.6,1014.0,
2022-04-16,23.1,15.5,32.0,,,,17.3,40.8,1011.9,
2022-04-17,31.3,21.0,40.0,,,,10.9,38.9,1005.6,
2022-04-18,25.6,19.9,34.0,,,,13.7,37.0,1007.3,
2022-04-19,21.7,17.7,27.3,,,,14.4,37.0,1013.2,
2022-04-20,19.4,16.0,24.0,,,,14.8,40.8,1016.9,
2022-04-21,19.5,15.0,25.0,,,,20.2,44.5,1015.3,
2022-04-22,19.3,14.8,25.0,,,,21.6,40.8,1011.9,
2022-04-23,21.5,16.0,29.0,,,,14.7,35.2,1008.6,
2022-04-24,22.6,16.0,30.0,,,,10.9,35.2,1008.6,
2022-04-25,23.7,18.0,31.0,,,,15.4,38.9,1009.9,
2022-04-26,24.4,19.0,32.0,,,,14.9,38.9,1010.8,
2022-04-27,23.2,17.0,31.0,,,,16.9,38.9,1011.1,
2022-04-28,24.0,17.0,31.0,,,,13.1,37.0,1010.1,
2022-04-29,28.4,18.0,36.1,,,,10.6,33.3,1006.6,
2022-04-30,26.8,21.3,30.3,,,,18.7,48.2,1008.5,
2022-05-01,24.1,19.0,30.0,,,,9.6,29.6,1013.7,
2022-05-02,25.5,20.0,32.0,,,,19.0,42.6,1009.8,
2022-05-03,26.6,21.1,32.0,,,,22.6,48.2,1006.7,
2022-05-04,21.7,18.9,26.0,,,,17.9,35.2,1014.2,
2022-05-05,20.5,17.0,26.0,,,,16.4,38.9,1016.4,
2022-05-06,21.1,15.9,27.0,,,,14.3,33.3,1014.9,
2022-05-07,22.1,16.7,28.0,,,,10.1,27.8,1014.7,
2022-05-08,25.3,18.8,32.0,,,,12.5,35.2,1014.1,
2022-05-09,26.4,20.3,33.2,,,,19.2,42.6,1010.6,
2022-05-10,24.3,19.0,30.0,,,,12.9,33.3,1014.4,
2022-05-11,23.9,19.0,29.0,,,,11.0,33.3,1016.4,
2022-05-12,23.3,18.2,29.0,,,,18.6,38.9,1018.2,
2022-05-13,24.1,19.0,31.0,,,,22.4,48.2,1015.0,
2022-05-14,24.3,20.7,29.0,,,,21.6,48.2,1012.6,
2022-05-15,23.5,18.0,29.0,,,,16.3,38.9,1016.5,
2022-05-16,22.9,18.0,28.0,,,,13.6,33.3,1017.5,
2022-05-17,24.7,18.0,31.0,,,,14.1,37.0,1015.4,
2022-05-18,26.0,19.6,32.2,,,,12.9,38.9,1013.5,
2022-05-19,27.7,20.8,34.0,,,,14.4,35.2,1013.0,
2022-05-20,29.2,23.0,36.0,,,,13.3,38.9,1010.9,
2022-05-21,23.7,20.0,29.0,,,,17.0,40.8,1012.5,
2022-05-22,23.7,17.2,28.0,,,,18.7,46.3,1012.5,
2022-05-23,25.8,20.4,31.1,,,,14.4,37.0,1012.0,
2022-05-24,26.4,20.1,33.0,,,,10.4,33.3,1012.5,
2022-05-25,26.8,21.0,32.0,,,,15.2,35.2,1014.5,
2022-05-26,27.0,20.9,33.0,,,,17.8,38.9,1014.6,
2022-05-27,28.1,21.7,34.2,,,,16.2,38.9,1011.9,
2022-05-28,28.9,23.0,35.2,0.0,,,13.9,35.2,1010.0,
2022-05-29,30.6,23.7,37.0,0.0,,,10.6,35.2,1010.7,
2022-05-30,31.6,24.3,38.0,0.0,,,14.0,33.3,1010.9,
2022-05-31,28.5,23.0,34.0,0.0,,,14.5,35.2,1011.5,
2022-06-01,26.2,21.0,31.3,0.0,,,13.4,35.2,1010.0,
2022-06-02,26.8,21.5,32.0,0.0,,,12.6,,1008.5,
2022-06-03,28.5,23.0,34.0,0.0,,,10.1,,1009.8,
2022-06-04,29.8,25.0,35.3,0.0,,,13.0,,1010.0,
2022-06-05,28.8,23.9,35.0,0.0,,,13.0,,1010.0,
2022-06-06,27.9,23.0,33.0,0.0,,,12.5,,1009.7,
2022-06-07,28.9,23.9,34.8,0.0,,,12.3,,1008.3,
2022-06-08,30.0,24.0,36.0,0.0,,,9.8,,1009.7,
2022-06-09,33.0,28.0,40.0,0.0,,,13.1,,1008.5,
2022-06-10,31.6,25.7,38.0,0.0,,,14.1,,1010.3,
2022-06-11,34.0,26.8,43.0,0.0,,,11.3,,1008.5,
2022-06-12,28.8,25.0,33.0,0.0,,,13.0,,1008.4,
2022-06-13,27.3,22.7,31.1,0.0,,,11.7,,1008.7,
2022-06-14,28.8,24.6,33.0,0.0,,,12.2,33.3,1009.9,
2022-06-15,27.8,24.0,33.0,0.0,,,15.0,37.0,1011.7,
2022-06-16,27.4,23.0,33.0,0.0,,,18.8,44.5,1010.8,
2022-06-17,27.8,23.0,33.6,0.0,,,20.1,44.5,1009.8,
2022-06-18,27.5,23.0,33.1,0.0,,,15.8,38.9,1009.2,
2022-06-19,27.2,22.0,33.0,0.0,,,13.2,35.2,1010.9,
2022-06-20,27.2,22.6,33.0,0.0,,,15.3,38.9,1011.9,
2022-06-21,27.0,22.0,32.0,0.0,,,13.6,40.8,1010.2,
2022-06-22,27.7,23.0,33.0,0.0,,,17.2,40.8,1007.6,
2022-06-23,29.6,23.0,36.1,0.0,,,11.5,33.3,1008.5,
2022-06-24,31.4,25.2,37.0,0.0,,,11.1,33.3,1008.2,
2022-06-25,29.1,24.9,33.1,0.0,,,17.6,42.6,1008.4,
2022-06-26,28.8,23.2,34.5,0.0,,,12.6,37.0,1010.3,
2022-06-27,29.3,25.0,34.2,0.0,,,13.7,40.8,1009.7,
2022-06-28,28.1,23.0,33.0,0.0,,,12.6,29.6,1007.7,
2022-06-29,28.6,24.0,34.0,0.0,,,10.5,29.6,1007.7,
2022-06-30,28.7,25.0,33.0,0.0,,,12.1,29.6,1007.3,
2022-07-01,28.6,24.0,34.0,0.0,,,11.1,29.6,1007.8,
2022-07-02,29.6,24.0,35.0,0.0,,,10.6,29.6,1007.9,
2022-07-03,30.5,25.0,36.0,0.0,,,10.9,25.9,1006.4,
2022-07-04,31.4,26.0,36.0,0.0,,,10.3,31.5,1006.0,
2022-07-05,30.7,25.0,36.0,0.0,,,11.9,31.5,1007.8,
2022-07-06,29.4,24.0,35.0,0.0,,,11.4,35.2,1007.5,
2022-07-07,29.3,24.1,34.0,0.0,,,9.9,31.5,1008.0,
2022-07-08,28.2,24.0,33.0,0.0,,,12.5,35.2,1007.8,
2022-07-09,29.4,24.0,35.0,0.0,,,12.3,42.6,1007.1,
2022-07-10,28.9,25.0,33.1,0.0,,,13.2,37.0,1005.9,
2022-07-11,27.7,24.0,32.0,0.0,,,13.8,33.3,1008.7,
2022-07-12,27.8,23.5,33.1,0.0,,,14.8,37.0,1010.8,
2022-07-13,27.5,23.9,33.0,0.0,,,16.7,38.9,1010.0,
2022-07-14,27.2,23.0,33.0,0.0,,,15.6,38.9,1008.6,
2022-07-15,27.7,22.9,33.0,0.0,,,9.7,31.5,1007.8,
2022-07-16,27.8,24.0,32.2,0.0,,,12.5,35.2,1008.1,
2022-07-17,29.0,24.0,35.0,0.0,,,12.5,33.3,1007.5,
2022-07-18,29.6,24.0,36.0,0.0,,,10.8,31.5,1006.0,
2022-07-19,30.8,26.0,36.0,0.0,,,10.8,31.5,1006.6,
2022-07-20,29.9,26.0,35.0,0.0,,,12.9,37.0,1008.3,
2022-07-21,28.4,24.0,34.0,0.0,,,12.4,38.9,1008.1,
2022-07-22,28.4,24.0,34.0,0.0,,,13.2,37.0,1008.8,
2022-07-23,28.8,23.9,35.0,0.0,,,12.9,37.0,1008.6,
2022-07-24,29.1,23.0,36.0,0.0,,,12.0,38.9,1006.2,
2022-07-25,29.5,23.0,36.0,0.0,,,11.4,33.3,1004.7,
2022-07-26,30.7,24.6,36.2,0.0,,,9.6,31.5,1004.7,
2022-07-27,29.9,24.0,35.0,0.0,,,12.7,31.5,1005.0,
2022-07-28,31.0,25.5,37.0,0.0,,,12.8,33.3,1006.2,
2022-07-29,30.7,25.0,36.1,0.0,,,12.6,31.5,1007.8,
2022-07-30,30.2,24.9,35.4,0.0,,,10.3,31.5,1007.9,
2022-07-31,29.1,25.0,34.0,0.0,,,11.0,35.2,1005.7,
2022-08-01,29.8,25.0,35.6,0.0,,,12.5,37.0,1005.1,
2022-08-02,29.8,25.5,35.0,0.0,,,13.0,35.2,1005.7,
2022-08-03,29.5,25.0,35.0,0.0,,,12.4,29.6,1006.9,
2022-08-04,29.1,25.0,34.0,0.0,,,11.6,29.6,1007.7,
2022-08-05,29.0,24.9,35.0,0.0,,,11.5,27.8,1007.4,
2022-08-06,28.7,25.0,34.0,0.0,,,13.2,31.5,1006.5,
2022-08-07,29.0,24.8,33.0,0.0,,,9.9,25.9,1005.3,
2022-08-08,30.6,25.8,35.0,0.0,,,8.8,29.6,1007.1,
2022-08-09,30.7,26.0,35.0,0.0,,,10.6,27.8,1007.9,
2022-08-10,29.8,25.9,34.0,0.0,,,12.2,29.6,1007.7,668.0
2022-08-11,29.8,26.0,34.2,0.0,,,11.6,27.8,1007.5,687.0
2022-08-12,28.9,25.6,33.0,0.0,,,11.8,29.6,1008.3,692.0
2022-08-13,29.1,25.0,34.0,0.0,,,12.9,33.3,1008.2,667.0
2022-08-14,29.2,25.0,34.0,0.0,,,12.3,33.3,1007.6,669.0
2022-08-15,28.8,25.0,33.0,0.0,,,13.0,35.2,1008.5,647.0
2022-08-16,28.9,25.0,33.0,0.0,,,15.5,35.2,1009.4,660.0
2022-08-17,28.2,24.5,32.2,0.0,,,15.2,37.0,1008.0,665.0
2022-08-18,29.0,24.0,35.0,0.0,,,11.7,33.3,1006.2,661.0
2022-08-19,30.0,25.0,36.0,0.0,,,9.9,35.2,1005.9,671.0
2022-08-20,30.8,26.0,36.3,0.0,,,12.4,37.0,1006.5,664.0
2022-08-21,31.6,27.0,36.0,0.0,,,10.2,31.5,1005.7,678.0
2022-08-22,31.0,25.9,36.0,0.0,,,10.1,33.3,1007.4,672.0
2022-08-23,32.2,27.0,38.0,0.0,,,13.2,37.0,1008.9,668.0
2022-08-24,32.5,27.0,40.0,0.0,,,15.9,33.3,1007.3,652.0
2022-08-25,29.3,26.0,34.0,0.0,,,18.7,37.0,1008.2,604.0
2022-08-26,28.4,25.0,33.0,0.0,,,16.4,37.0,1008.7,615.0
2022-08-27,28.6,24.0,34.0,0.0,,,19.8,42.6,1009.0,633.0
2022-08-28,28.8,25.0,33.3,0.0,,,23.0,42.6,1009.4,610.0
2022-08-29,28.8,25.4,33.3,0.0,,,19.4,37.0,1010.7,613.0
2022-08-30,28.9,25.6,34.0,0.0,,,16.8,35.2,1011.3,627.0
2022-08-31,28.6,25.0,33.0,0.0,,,17.2,37.0,1010.4,618.0
2022-09-01,28.4,24.9,33.0,0.0,,,16.0,37.0,1009.5,629.0
2022-09-02,28.3,24.8,33.0,0.0,,,18.1,37.0,1010.6,626.0
2022-09-03,28.4,25.0,33.0,0.0,,,17.5,38.9,1012.1,628.0
2022-09-04,28.6,24.9,33.6,0.0,,,17.5,38.9,1012.1,637.0
2022-09-05,28.6,25.0,34.0,0.0,,,12.4,31.5,1010.8,633.0
2022-09-06,28.2,25.0,33.0,0.0,,,14.2,37.0,1009.7,580.0
2022-09-07,28.2,25.0,33.0,0.0,,,12.9,33.3,1009.3,553.0
2022-09-08,28.5,24.9,33.2,0.0,,,14.3,37.0,1010.6,563.0
2022-09-09,28.8,25.0,34.0,0.0,,,18.9,42.6,1012.2,606.0
2022-09-10,28.0,24.0,33.0,0.0,,,15.5,37.0,1012.4,629.0
2022-09-11,28.3,24.0,34.0,0.0,,,11.8,33.3,1010.5,628.0
2022-09-12,29.0,24.8,34.1,0.0,,,10.7,29.6,1007.7,609.0
2022-09-13,28.6,25.0,33.1,0.0,,,12.1,33.3,1008.0,598.0
2022-09-14,27.4,24.0,31.0,0.0,,,11.5,35.2,1012.4,614.0
2022-09-15,26.4,23.0,30.0,0.0,,,12.1,33.3,1013.7,611.0
2022-09-16,26.4,22.0,31.0,0.0,,,9.6,27.8,1011.5,637.0
2022-09-17,27.4,23.7,32.0,0.0,,,11.4,33.3,1009.2,571.0
2022-09-18,27.9,24.0,32.0,0.0,,,8.6,29.6,1010.0,579.0
2022-09-19,27.4,24.0,32.0,0.0,,,9.7,33.3,1011.4,581.0
2022-09-20,27.6,24.0,32.0,0.0,,,11.1,33.3,1010.3,528.0
2022-09-21,27.1,24.0,32.0,0.0,,,10.4,35.2,1010.6,545.0
2022-09-22,28.5,23.0,33.6,0.0,,,7.9,31.5,1009.8,583.0
2022-09-23,27.8,24.0,34.0,0.0,,,17.7,42.6,1011.3,579.0
2022-09-24,28.5,24.0,35.0,0.0,,,19.3,48.2,1013.1,584.0
2022-09-25,28.9,24.0,35.0,0.0,,,20.2,48.2,1013.2,565.0
2022-09-26,28.9,24.0,35.5,0.0,,,16.2,42.6,1013.1,555.0
2022-09-27,29.2,24.0,36.0,0.0,,,14.2,37.0,1012.8,572.0
2022-09-28,29.7,24.8,35.4,0.0,,,12.8,40.8,1012.8,554.0
2022-09-29,30.7,25.0,37.2,0.0,,,16.4,48.2,1012.6,546.0
2022-09-30,30.7,26.0,37.4,0.0,,,19.5,53.7,1014.5,528.0
2022-10-01,30.2,25.7,37.0,0.0,,,15.3,42.6,1016.0,558.0
2022-10-02,29.3,24.0,35.5,0.0,,,11.5,38.9,1011.4,540.0
2022-10-03,27.6,24.6,32.0,0.0,,,13.9,37.0,1008.6,486.0
2022-10-04,26.3,22.9,31.0,0.0,,,10.2,31.5,1010.6,475.0
2022-10-05,26.4,22.9,31.0,0.0,,,13.9,38.9,1014.7,477.0
2022-10-06,25.1,22.0,29.0,0.0,,,15.4,38.9,1015.6,462.0
2022-10-07,24.0,21.0,27.6,0.0,,,10.5,33.3,1014.6,458.0
2022-10-08,24.3,21.0,28.0,0.0,,,10.8,35.2,1014.7,431.0
2022-10-09,24.5,21.0,28.0,0.0,,,11.4,35.2,1016.0,434.0
2022-10-10,24.6,21.0,28.7,0.0,,,11.1,37.0,1017.5,434.0
2022-10-11,24.9,20.8,29.0,0.0,,,13.6,38.9,1016.9,393.0
2022-10-12,24.6,21.9,28.0,0.0,,,13.2,38.9,1016.2,338.0
2022-10-13,24.0,20.9,28.0,0.0,,,11.4,38.9,1016.2,381.0
2022-10-14,23.8,20.0,28.0,0.0,,,8.4,33.3,1014.0,405.0
2022-10-15,26.4,20.9,32.0,0.0,,,9.2,31.5,1010.5,417.0
2022-10-16,26.9,24.0,30.0,0.0,,,15.3,38.9,1011.6,472.0
2022-10-17,24.6,22.0,28.0,0.0,,,14.1,38.9,1015.9,431.0
2022-10-18,23.9,20.9,27.2,0.0,,,8.5,31.5,1016.8,401.0
2022-10-19,24.3,21.0,28.0,0.0,,,6.9,29.6,1014.8,387.0
2022-10-20,24.2,21.0,28.0,0.0,,,12.1,33.3,1014.4,385.0
2022-10-21,23.7,20.0,27.6,0.0,,,11.3,33.3,1014.9,380.0
2022-10-22,23.5,20.0,27.1,0.0,,,9.4,29.6,1017.4,372.0
2022-10-23,23.0,20.0,27.5,0.2,,,11.5,31.5,1018.8,337.0
2022-10-24,22.9,20.0,26.3,0.0,,,14.9,38.9,1017.6,329.0
2022-10-25,21.1,16.0,25.1,2.5,,,10.1,35.2,1014.1,216.0
2022-10-26,23.1,16.0,27.0,2.1,,,8.6,27.8,1015.4,255.0
2022-10-27,23.8,20.0,28.0,0.0,,,9.7,35.2,1017.7,283.0
2022-10-28,23.8,20.9,28.0,0.0,,,12.1,37.0,1016.7,286.0
2022-10-29,22.8,17.9,27.0,0.0,,,11.1,33.3,1014.8,325.0
2022-10-30,22.6,19.9,26.3,0.0,,,9.3,29.6,1015.0,311.0
2022-10-31,23.1,19.0,27.0,0.0,,,6.0,29.6,1015.8,373.0
2022-11-01,22.2,19.0,26.0,0.0,,,6.3,29.6,1017.0,374.0
2022-11-02,21.4,18.0,25.0,0.0,,,7.9,33.3,1017.7,389.0
2022-11-03,21.8,18.0,26.0,0.0,,,7.1,29.6,1017.8,376.0
2022-11-04,21.8,18.0,25.4,0.0,,,10.4,31.5,1016.7,369.0
2022-11-05,21.5,18.0,25.0,0.0,,,7.1,25.9,1016.5,429.0
2022-11-06,21.4,17.0,25.0,0.0,,,4.4,24.1,1016.3,464.0
2022-11-07,22.9,19.0,27.7,0.0,,,14.6,38.9,1014.6,478.0
2022-11-08,21.8,19.0,25.0,0.0,,,12.2,31.5,1014.9,376.0
2022-11-09,21.0,18.9,24.0,0.0,,,8.1,31.5,1016.0,357.0
2022-11-10,20.5,17.0,24.0,0.0,,,5.5,25.9,1017.1,442.0
2022-11-11,20.7,17.0,25.0,0.0,,,11.5,38.9,1018.6,406.0
2022-11-12,21.3,17.0,26.0,0.0,,,9.2,33.3,1019.0,429.0
2022-11-13,21.9,17.9,27.0,0.0,,,9.7,31.5,1018.9,461.0
2022-11-14,21.2,18.7,25.0,0.0,,,11.2,33.3,1018.1,406.0
2022-11-15,19.8,17.0,23.0,0.0,,,6.4,27.8,1017.5,431.0
2022-11-16,19.6,16.0,23.0,0.0,,,6.7,25.9,1016.2,444.0
2022-11-17,19.9,16.0,23.0,0.0,,,4.9,22.2,1017.0,464.0
2022-11-18,20.4,17.0,24.6,0.0,,,4.8,22.2,1018.6,484.0
2022-11-19,20.9,16.0,26.0,0.0,,,11.9,35.2,1020.8,523.0
2022-11-20,21.2,16.9,27.0,0.0,,,9.9,33.3,1019.2,493.0
2022-11-21,20.9,16.0,26.4,0.0,,,4.5,22.2,1015.7,443.0
2022-11-22,21.0,18.0,24.2,0.0,,,7.3,27.8,1017.0,449.0
2022-11-23,20.1,16.0,24.0,0.0,,,8.3,22.2,1015.5,488.0
2022-11-24,20.6,17.9,24.0,0.0,,,12.1,31.5,1012.7,421.0
2022-11-25,20.4,18.0,24.0,0.2,,,18.3,38.9,1014.2,381.0
2022-11-26,19.2,17.0,22.0,0.0,,,10.5,22.2,1017.8,353.0
2022-11-27,17.7,15.0,20.4,0.0,,,7.1,24.1,1014.7,312.0
2022-11-28,18.6,14.7,23.0,0.1,,,8.6,24.1,1009.7,320.0
2022-11-29,19.2,15.0,23.0,0.0,,,5.0,22.2,1011.6,470.0
2022-11-30,19.6,15.0,25.0,0.0,,,7.6,16.7,1014.8,467.0
2022-12-01,19.5,14.0,24.8,0.0,,,4.3,18.5,1017.0,470.0
2022-12-02,18.6,13.0,23.6,0.0,,,9.3,31.5,1018.5,460.0
2022-12-03,19.0,16.0,23.3,0.0,,,13.3,33.3,1017.7,371.0
2022-12-04,18.8,15.0,23.0,0.0,,,10.6,27.8,1019.1,402.0
2022-12-05,18.8,16.8,22.0,0.0,,,11.2,27.8,1020.3,400.0
2022-12-06,18.2,14.0,22.0,0.0,,,6.5,24.1,1019.3,385.0
2022-12-07,17.5,14.0,21.0,0.0,,,4.2,16.7,1018.4,440.0
2022-12-08,18.6,14.0,24.2,0.0,,,4.7,16.7,1019.5,482.0
2022-12-09,19.7,14.4,25.0,0.0,,,4.3,18.5,1019.4,490.0
2022-12-10,18.5,14.6,23.2,0.0,,,4.0,16.7,1018.2,475.0
2022-12-11,18.6,14.0,24.0,0.0,,,4.1,22.2,1015.4,490.0
2022-12-12,21.0,18.0,25.4,0.0,,,11.7,37.0,1012.0,452.0
2022-12-13,19.4,16.0,22.0,0.0,,,7.4,22.2,1014.6,367.0
2022-12-14,20.5,18.0,24.0,0.0,,,7.8,29.6,1015.6,401.0
2022-12-15,19.8,16.0,24.0,0.0,,,4.7,18.5,1018.5,463.0
2022-12-16,19.2,15.3,24.0,0.0,,,13.4,33.3,1020.1,449.0
2022-12-17,19.8,17.0,24.0,0.0,,,14.9,37.0,1019.8,411.0
2022-12-18,20.3,17.4,25.0,0.0,,,14.5,33.3,1019.3,427.0
2022-12-19,19.1,16.0,23.2,0.0,,,9.0,29.6,1017.7,416.0
2022-12-20,18.0,14.0,22.0,0.0,,,7.2,25.9,1016.0,397.0
2022-12-21,17.1,15.0,20.0,0.3,,,10.4,25.9,1016.3,404.0
2022-12-22,16.8,14.0,20.0,2.8,,,5.3,20.4,1013.7,322.0
2022-12-23,17.0,15.0,19.5,3.9,,,12.5,27.8,1013.6,323.0
2022-12-24,17.0,14.0,20.0,0.3,,,14.4,35.2,1016.4,379.0
