time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,month,day,year,tavg_lag1,prcp_lag1,wpgt_lag3
2023-12-03,-0.4063635042533296,17.6,25.0,-0.20530867465337585,0.0,0.0,12.8,1.4710162445766044e-15,1016.8,1.888129461374556e-15,12,3,2023,-0.6567601728101027,-0.20530867465337585,1.4710162445766044e-15
2023-12-04,-0.5065221716760385,17.8,25.0,-0.20530867465337585,0.0,0.0,5.5,1.4710162445766044e-15,1015.7,1.888129461374556e-15,12,4,2023,-0.4063635042533296,-0.20530867465337585,1.4710162445766044e-15
2023-12-05,-0.6901463952843389,16.1,22.0,-0.20530867465337585,0.0,0.0,5.2,1.4710162445766044e-15,1014.6,1.888129461374556e-15,12,5,2023,-0.5065221716760385,-0.20530867465337585,1.4710162445766044e-15
2023-12-06,-0.5899877278616295,17.0,23.0,-0.20530867465337585,0.0,0.0,8.8,1.4710162445766044e-15,1016.4,1.888129461374556e-15,12,6,2023,-0.6901463952843389,-0.20530867465337585,1.4710162445766044e-15
2023-12-07,-0.7736119514699299,14.0,22.1,-0.20530867465337585,0.0,0.0,4.4,1.4710162445766044e-15,1017.6,1.888129461374556e-15,12,7,2023,-0.5899877278616295,-0.20530867465337585,1.4710162445766044e-15
2023-12-08,-1.0073155087895844,13.3,20.4,-0.20530867465337585,0.0,0.0,5.9,1.4710162445766044e-15,1013.6,1.888129461374556e-15,12,8,2023,-0.7736119514699299,-0.20530867465337585,1.4710162445766044e-15
2023-12-09,-0.8570775076555209,15.0,22.0,-0.20530867465337585,0.0,0.0,8.1,1.4710162445766044e-15,1014.6,1.888129461374556e-15,12,9,2023,-1.0073155087895844,-0.20530867465337585,1.4710162445766044e-15
2023-12-10,-0.8236912851812846,13.5,23.0,-0.20530867465337585,0.0,0.0,8.1,1.4710162445766044e-15,1015.3,1.888129461374556e-15,12,10,2023,-0.8570775076555209,-0.20530867465337585,1.4710162445766044e-15
2023-12-11,-0.5566015053873932,16.8,24.0,-0.20530867465337585,0.0,0.0,17.1,1.4710162445766044e-15,1013.7,1.888129461374556e-15,12,11,2023,-0.8236912851812846,-0.20530867465337585,1.4710162445766044e-15
2023-12-12,-0.8737706188926387,15.0,21.0,-0.20530867465337585,0.0,0.0,9.5,1.4710162445766044e-15,1015.8,1.888129461374556e-15,12,12,2023,-0.5566015053873932,-0.20530867465337585,1.4710162445766044e-15
2023-12-13,-0.7903050627070477,16.0,21.0,0.19671835353817174,0.0,0.0,13.3,1.4710162445766044e-15,1019.2,1.888129461374556e-15,12,13,2023,-0.8737706188926387,-0.20530867465337585,1.4710162445766044e-15
2023-12-14,-0.5065221716760385,17.9,23.0,-0.20530867465337585,0.0,0.0,4.4,1.4710162445766044e-15,1021.7,1.888129461374556e-15,12,14,2023,-0.7903050627070477,0.19671835353817174,1.4710162445766044e-15
2023-12-15,-0.6567601728101027,15.0,25.0,-0.20530867465337585,0.0,0.0,6.9,1.4710162445766044e-15,1020.1,1.888129461374556e-15,12,15,2023,-0.5065221716760385,-0.20530867465337585,1.4710162445766044e-15
2023-12-16,-0.6400670615729842,15.0,25.0,-0.20530867465337585,0.0,0.0,5.8,1.4710162445766044e-15,1019.5,1.888129461374556e-15,12,16,2023,-0.6567601728101027,-0.20530867465337585,1.4710162445766044e-15
2023-12-17,-0.7569188402328114,14.0,23.0,-0.20530867465337585,0.0,0.0,9.9,1.4710162445766044e-15,1022.1,1.888129461374556e-15,12,17,2023,-0.6400670615729842,-0.20530867465337585,1.4710162445766044e-15
2023-12-18,-0.8403843964184025,15.0,22.0,-0.20530867465337585,0.0,0.0,12.8,1.4710162445766044e-15,1020.6,1.888129461374556e-15,12,18,2023,-0.7569188402328114,-0.20530867465337585,1.4710162445766044e-15
2023-12-19,-0.8904637301297572,15.0,22.0,-0.20530867465337585,0.0,0.0,14.6,1.4710162445766044e-15,1018.9,1.888129461374556e-15,12,19,2023,-0.8403843964184025,-0.20530867465337585,1.4710162445766044e-15
2023-12-20,-1.1241672874494117,13.0,20.1,-0.20530867465337585,0.0,0.0,6.3,1.4710162445766044e-15,1015.4,1.888129461374556e-15,12,20,2023,-0.8904637301297572,-0.20530867465337585,1.4710162445766044e-15
2023-12-21,-1.024008620026703,15.0,20.0,-0.20530867465337585,0.0,0.0,20.1,1.4710162445766044e-15,1011.9,1.888129461374556e-15,12,21,2023,-1.1241672874494117,-0.20530867465337585,1.4710162445766044e-15
2023-12-22,-1.107474176212294,13.0,21.0,-0.20530867465337585,0.0,0.0,21.6,1.4710162445766044e-15,1013.5,1.888129461374556e-15,12,22,2023,-1.024008620026703,-0.20530867465337585,1.4710162445766044e-15
2023-12-23,-0.9405430638411119,14.0,21.0,-0.20530867465337585,0.0,0.0,20.3,1.4710162445766044e-15,1015.3,1.888129461374556e-15,12,23,2023,-1.107474176212294,-0.20530867465337585,1.4710162445766044e-15
2023-12-24,-0.6233739503358657,17.6,22.0,-0.20530867465337585,0.0,0.0,10.0,1.4710162445766044e-15,1018.7,1.888129461374556e-15,12,24,2023,-0.9405430638411119,-0.20530867465337585,1.4710162445766044e-15
2023-12-25,-0.8069981739441662,15.0,22.0,-0.20530867465337585,0.0,0.0,5.4,1.4710162445766044e-15,1021.4,1.888129461374556e-15,12,25,2023,-0.6233739503358657,-0.20530867465337585,1.4710162445766044e-15
2023-12-26,-0.9405430638411119,14.0,22.0,-0.20530867465337585,0.0,0.0,10.8,1.4710162445766044e-15,1020.7,1.888129461374556e-15,12,26,2023,-0.8069981739441662,-0.20530867465337585,1.4710162445766044e-15
2023-12-27,-0.9238499526039935,14.8,22.0,-0.20530867465337585,0.0,0.0,9.0,1.4710162445766044e-15,1018.5,1.888129461374556e-15,12,27,2023,-0.9405430638411119,-0.20530867465337585,1.4710162445766044e-15
2023-12-28,-0.8904637301297572,16.0,21.0,15.47374542481698,0.0,0.0,13.0,1.4710162445766044e-15,1020.7,1.888129461374556e-15,12,28,2023,-0.9238499526039935,-0.20530867465337585,1.4710162445766044e-15
2023-12-29,-0.9405430638411119,15.0,22.0,-0.20530867465337585,0.0,0.0,9.1,1.4710162445766044e-15,1021.4,1.888129461374556e-15,12,29,2023,-0.8904637301297572,15.47374542481698,1.4710162445766044e-15
2023-12-30,-1.024008620026703,13.0,21.0,-0.20530867465337585,0.0,0.0,7.7,1.4710162445766044e-15,1021.0,1.888129461374556e-15,12,30,2023,-0.9405430638411119,-0.20530867465337585,1.4710162445766044e-15
2023-12-31,-1.0407017312638207,13.4,21.0,0.5987453817297194,0.0,0.0,6.5,1.4710162445766044e-15,1020.7,1.888129461374556e-15,12,31,2023,-1.024008620026703,-0.20530867465337585,1.4710162445766044e-15
2024-01-01,-1.0740879537380577,13.0,21.0,-0.20530867465337585,0.0,0.0,4.9,1.4710162445766044e-15,1020.8,1.888129461374556e-15,1,1,2024,-1.0407017312638207,0.5987453817297194,1.4710162445766044e-15
2024-01-02,-0.9572361750782298,14.0,21.0,-0.20530867465337585,0.0,0.0,7.5,1.4710162445766044e-15,1021.5,1.888129461374556e-15,1,2,2024,-1.0740879537380577,-0.20530867465337585,1.4710162445766044e-15
2024-01-03,-0.9405430638411119,14.0,21.0,-0.20530867465337585,0.0,0.0,4.7,1.4710162445766044e-15,1021.1,1.888129461374556e-15,1,3,2024,-0.9572361750782298,-0.20530867465337585,1.4710162445766044e-15
2024-01-04,-1.0740879537380577,13.0,20.0,-0.20530867465337585,0.0,0.0,4.1,1.4710162445766044e-15,1020.2,1.888129461374556e-15,1,4,2024,-0.9405430638411119,-0.20530867465337585,1.4710162445766044e-15
2024-01-05,-1.024008620026703,12.0,21.0,-0.20530867465337585,0.0,0.0,4.6,1.4710162445766044e-15,1021.2,1.888129461374556e-15,1,5,2024,-1.0740879537380577,-0.20530867465337585,1.4710162445766044e-15
2024-01-06,-0.9238499526039935,13.0,22.0,-0.20530867465337585,0.0,0.0,7.6,1.4710162445766044e-15,1020.5,1.888129461374556e-15,1,6,2024,-1.024008620026703,-0.20530867465337585,1.4710162445766044e-15
2024-01-07,-0.8236912851812846,13.6,23.1,-0.20530867465337585,0.0,0.0,8.0,1.4710162445766044e-15,1017.7,1.888129461374556e-15,1,7,2024,-0.9238499526039935,-0.20530867465337585,1.4710162445766044e-15
2024-01-08,-0.6567601728101027,15.0,23.3,-0.20530867465337585,0.0,0.0,6.4,1.4710162445766044e-15,1017.6,1.888129461374556e-15,1,8,2024,-0.8236912851812846,-0.20530867465337585,1.4710162445766044e-15
2024-01-09,-0.9906223975524666,14.0,21.0,-0.20530867465337585,0.0,0.0,10.2,1.4710162445766044e-15,1017.1,1.888129461374556e-15,1,9,2024,-0.6567601728101027,-0.20530867465337585,1.4710162445766044e-15
2024-01-10,-1.1408603986865302,13.0,20.0,0.5987453817297194,0.0,0.0,12.0,1.4710162445766044e-15,1017.9,1.888129461374556e-15,1,10,2024,-0.9906223975524666,-0.20530867465337585,1.4710162445766044e-15
2024-01-11,-1.2744052885834758,13.6,18.0,-0.20530867465337585,0.0,0.0,12.8,1.4710162445766044e-15,1018.9,1.888129461374556e-15,1,11,2024,-1.1408603986865302,0.5987453817297194,1.4710162445766044e-15
2024-01-12,-1.291098399820594,12.9,19.0,-0.20530867465337585,0.0,0.0,13.0,1.4710162445766044e-15,1017.1,1.888129461374556e-15,1,12,2024,-1.2744052885834758,-0.20530867465337585,1.4710162445766044e-15
2024-01-13,-1.190939732397885,13.0,20.0,-0.20530867465337585,0.0,0.0,18.4,1.4710162445766044e-15,1012.6,1.888129461374556e-15,1,13,2024,-1.291098399820594,-0.20530867465337585,1.4710162445766044e-15
2024-01-14,-1.307791511057712,13.0,18.0,0.19671835353817174,0.0,0.0,9.2,1.4710162445766044e-15,1017.3,1.888129461374556e-15,1,14,2024,-1.190939732397885,-0.20530867465337585,1.4710162445766044e-15
2024-01-15,-1.307791511057712,12.0,19.0,-0.20530867465337585,0.0,0.0,5.8,1.4710162445766044e-15,1022.7,1.888129461374556e-15,1,15,2024,-1.307791511057712,0.19671835353817174,1.4710162445766044e-15
2024-01-16,-1.374563956006185,10.0,19.0,-0.20530867465337585,0.0,0.0,6.7,1.4710162445766044e-15,1022.8,1.888129461374556e-15,1,16,2024,-1.307791511057712,-0.20530867465337585,1.4710162445766044e-15
2024-01-17,-1.0573948425009392,13.0,21.2,-0.20530867465337585,0.0,0.0,5.2,1.4710162445766044e-15,1020.7,1.888129461374556e-15,1,17,2024,-1.374563956006185,-0.20530867465337585,1.4710162445766044e-15
2024-01-18,-1.0907810649751755,11.9,21.0,-0.20530867465337585,0.0,0.0,2.6,1.4710162445766044e-15,1021.5,1.888129461374556e-15,1,18,2024,-1.0573948425009392,-0.20530867465337585,1.4710162445766044e-15
2024-01-19,-0.9739292863153481,13.0,22.0,-0.20530867465337585,0.0,0.0,5.2,1.4710162445766044e-15,1021.0,1.888129461374556e-15,1,19,2024,-1.0907810649751755,-0.20530867465337585,1.4710162445766044e-15
2024-01-20,-0.6066808390987479,14.0,25.0,-0.20530867465337585,0.0,0.0,4.3,1.4710162445766044e-15,1020.1,1.888129461374556e-15,1,20,2024,-0.9739292863153481,-0.20530867465337585,1.4710162445766044e-15
2024-01-21,-0.3062048368306202,17.7,26.0,-0.20530867465337585,0.0,0.0,11.0,1.4710162445766044e-15,1015.9,1.888129461374556e-15,1,21,2024,-0.6066808390987479,-0.20530867465337585,1.4710162445766044e-15
2024-01-22,-0.7569188402328114,16.0,21.0,-0.20530867465337585,0.0,0.0,14.5,1.4710162445766044e-15,1015.4,1.888129461374556e-15,1,22,2024,-0.3062048368306202,-0.20530867465337585,1.4710162445766044e-15
2024-01-23,-1.1575535099236487,14.0,19.0,-0.20530867465337585,0.0,0.0,15.0,1.4710162445766044e-15,1020.1,1.888129461374556e-15,1,23,2024,-0.7569188402328114,-0.20530867465337585,1.4710162445766044e-15
2024-01-24,-1.190939732397885,14.0,18.0,-0.20530867465337585,0.0,0.0,11.8,1.4710162445766044e-15,1020.2,1.888129461374556e-15,1,24,2024,-1.1575535099236487,-0.20530867465337585,1.4710162445766044e-15
2024-01-25,-1.4079501784804214,12.0,18.2,16.277799481200073,0.0,0.0,12.9,1.4710162445766044e-15,1019.5,1.888129461374556e-15,1,25,2024,-1.190939732397885,-0.20530867465337585,1.4710162445766044e-15
2024-01-26,-1.291098399820594,13.0,19.1,2.608880522687457,0.0,0.0,18.7,1.4710162445766044e-15,1018.8,1.888129461374556e-15,1,26,2024,-1.4079501784804214,16.277799481200073,1.4710162445766044e-15
2024-01-27,-1.3578708447690668,13.0,18.0,-0.20530867465337585,0.0,0.0,10.7,1.4710162445766044e-15,1020.9,1.888129461374556e-15,1,27,2024,-1.291098399820594,2.608880522687457,1.4710162445766044e-15
2024-01-28,-1.3411777335319484,13.0,18.0,-0.20530867465337585,0.0,0.0,8.8,1.4710162445766044e-15,1021.5,1.888129461374556e-15,1,28,2024,-1.3578708447690668,-0.20530867465337585,1.4710162445766044e-15
2024-01-29,-1.541495068377367,12.0,18.0,1.8048264663043618,0.0,0.0,12.7,1.4710162445766044e-15,1020.2,1.888129461374556e-15,1,29,2024,-1.3411777335319484,-0.20530867465337585,1.4710162445766044e-15
2024-01-30,-1.7585055144599033,10.0,16.4,-0.20530867465337585,0.0,0.0,24.1,1.4710162445766044e-15,1021.5,1.888129461374556e-15,1,30,2024,-1.541495068377367,1.8048264663043618,1.4710162445766044e-15
2024-01-31,-1.8753572931197309,10.0,15.5,2.608880522687457,0.0,0.0,12.1,1.4710162445766044e-15,1021.6,1.888129461374556e-15,1,31,2024,-1.7585055144599033,-0.20530867465337585,1.4710162445766044e-15
2024-02-01,-1.8920504043568491,8.0,16.0,-0.20530867465337585,0.0,0.0,15.2,1.4710162445766044e-15,1021.0,1.888129461374556e-15,2,1,2024,-1.8753572931197309,2.608880522687457,1.4710162445766044e-15
2024-02-02,-1.641653735800076,11.0,16.6,0.5987453817297194,0.0,0.0,14.6,1.4710162445766044e-15,1021.9,1.888129461374556e-15,2,2,2024,-1.8920504043568491,-0.20530867465337585,1.4710162445766044e-15
2024-02-03,-1.5081088459031304,11.0,18.0,-0.20530867465337585,0.0,0.0,11.0,1.4710162445766044e-15,1023.2,1.888129461374556e-15,2,3,2024,-1.641653735800076,0.5987453817297194,1.4710162445766044e-15
2024-02-04,-1.4747226234288942,11.0,18.0,-0.20530867465337585,0.0,0.0,10.4,1.4710162445766044e-15,1024.2,1.888129461374556e-15,2,4,2024,-1.5081088459031304,-0.20530867465337585,1.4710162445766044e-15
2024-02-05,-1.4246432897175394,11.0,18.1,-0.20530867465337585,0.0,0.0,8.7,1.4710162445766044e-15,1025.1,1.888129461374556e-15,2,5,2024,-1.4747226234288942,-0.20530867465337585,1.4710162445766044e-15
2024-02-06,-1.190939732397885,11.0,20.1,-0.20530867465337585,0.0,0.0,5.1,1.4710162445766044e-15,1026.4,1.888129461374556e-15,2,6,2024,-1.4246432897175394,-0.20530867465337585,1.4710162445766044e-15
2024-02-07,-1.024008620026703,13.9,23.0,-0.20530867465337585,0.0,0.0,7.8,1.4710162445766044e-15,1024.3,1.888129461374556e-15,2,7,2024,-1.190939732397885,-0.20530867465337585,1.4710162445766044e-15
2024-02-08,-1.107474176212294,11.9,22.0,-0.20530867465337585,0.0,0.0,9.3,1.4710162445766044e-15,1020.4,1.888129461374556e-15,2,8,2024,-1.024008620026703,-0.20530867465337585,1.4710162445766044e-15
2024-02-09,-1.0907810649751755,12.0,21.0,-0.20530867465337585,0.0,0.0,6.7,1.4710162445766044e-15,1018.0,1.888129461374556e-15,2,9,2024,-1.107474176212294,-0.20530867465337585,1.4710162445766044e-15
2024-02-10,-1.0907810649751755,12.0,21.0,-0.20530867465337585,0.0,0.0,7.1,1.4710162445766044e-15,1019.7,1.888129461374556e-15,2,10,2024,-1.0907810649751755,-0.20530867465337585,1.4710162445766044e-15
2024-02-11,-1.0073155087895844,12.0,22.3,-0.20530867465337585,0.0,0.0,11.7,1.4710162445766044e-15,1020.5,1.888129461374556e-15,2,11,2024,-1.0907810649751755,-0.20530867465337585,1.4710162445766044e-15
2024-02-12,-0.7736119514699299,14.0,24.0,-0.20530867465337585,0.0,0.0,8.5,1.4710162445766044e-15,1015.0,1.888129461374556e-15,2,12,2024,-1.0073155087895844,-0.20530867465337585,1.4710162445766044e-15
2024-02-13,-0.4731359492018022,16.3,23.0,-0.20530867465337585,0.0,0.0,18.0,1.4710162445766044e-15,1009.0,1.888129461374556e-15,2,13,2024,-0.7736119514699299,-0.20530867465337585,1.4710162445766044e-15
2024-02-14,-1.0907810649751755,14.0,20.1,5.8250967482198375,0.0,0.0,12.2,1.4710162445766044e-15,1010.4,1.888129461374556e-15,2,14,2024,-0.4731359492018022,-0.20530867465337585,1.4710162445766044e-15
2024-02-15,-1.4079501784804214,13.0,18.0,-0.20530867465337585,0.0,0.0,15.9,1.4710162445766044e-15,1011.3,1.888129461374556e-15,2,15,2024,-1.0907810649751755,5.8250967482198375,1.4710162445766044e-15
2024-02-16,-1.3578708447690668,10.5,19.0,-0.20530867465337585,0.0,0.0,19.2,1.4710162445766044e-15,1016.2,1.888129461374556e-15,2,16,2024,-1.4079501784804214,-0.20530867465337585,1.4710162445766044e-15
2024-02-17,-1.2410190661092393,12.0,20.0,-0.20530867465337585,0.0,0.0,15.6,1.4710162445766044e-15,1021.4,1.888129461374556e-15,2,17,2024,-1.3578708447690668,-0.20530867465337585,1.4710162445766044e-15
2024-02-18,-1.2243259548721213,12.0,20.0,-0.20530867465337585,0.0,0.0,6.8,1.4710162445766044e-15,1022.7,1.888129461374556e-15,2,18,2024,-1.2410190661092393,-0.20530867465337585,1.4710162445766044e-15
2024-02-19,-1.1742466211607665,14.0,20.0,-0.20530867465337585,0.0,0.0,10.9,1.4710162445766044e-15,1021.0,1.888129461374556e-15,2,19,2024,-1.2243259548721213,-0.20530867465337585,1.4710162445766044e-15
2024-02-20,-1.190939732397885,12.0,19.8,-0.20530867465337585,0.0,0.0,8.5,1.4710162445766044e-15,1020.7,1.888129461374556e-15,2,20,2024,-1.1742466211607665,-0.20530867465337585,1.4710162445766044e-15
2024-02-21,-1.2243259548721213,12.0,20.0,-0.20530867465337585,0.0,0.0,10.7,1.4710162445766044e-15,1020.5,1.888129461374556e-15,2,21,2024,-1.190939732397885,-0.20530867465337585,1.4710162445766044e-15
2024-02-22,-1.190939732397885,12.0,21.0,-0.20530867465337585,0.0,0.0,16.5,1.4710162445766044e-15,1019.8,1.888129461374556e-15,2,22,2024,-1.2243259548721213,-0.20530867465337585,1.4710162445766044e-15
2024-02-23,-1.1575535099236487,13.8,19.0,-0.20530867465337585,0.0,0.0,17.0,1.4710162445766044e-15,1018.7,1.888129461374556e-15,2,23,2024,-1.190939732397885,-0.20530867465337585,1.4710162445766044e-15
2024-02-24,-0.9071568413668756,15.0,22.0,-0.20530867465337585,0.0,0.0,13.2,1.4710162445766044e-15,1019.7,1.888129461374556e-15,2,24,2024,-1.1575535099236487,-0.20530867465337585,1.4710162445766044e-15
2024-02-25,-0.9739292863153481,13.0,23.0,-0.20530867465337585,0.0,0.0,11.1,1.4710162445766044e-15,1019.4,1.888129461374556e-15,2,25,2024,-0.9071568413668756,-0.20530867465337585,1.4710162445766044e-15
2024-02-26,-0.7068395065214568,13.0,26.0,-0.20530867465337585,0.0,0.0,10.8,1.4710162445766044e-15,1012.9,1.888129461374556e-15,2,26,2024,-0.9739292863153481,-0.20530867465337585,1.4710162445766044e-15
2024-02-27,-0.9739292863153481,15.0,21.0,-0.20530867465337585,0.0,0.0,12.1,1.4710162445766044e-15,1016.1,1.888129461374556e-15,2,27,2024,-0.7068395065214568,-0.20530867465337585,1.4710162445766044e-15
2024-02-28,-0.8904637301297572,14.0,24.0,-0.20530867465337585,0.0,0.0,11.4,1.4710162445766044e-15,1018.2,1.888129461374556e-15,2,28,2024,-0.9739292863153481,-0.20530867465337585,1.4710162445766044e-15
2024-02-29,-0.5732946166245116,13.0,28.0,-0.20530867465337585,0.0,0.0,13.2,1.4710162445766044e-15,1016.4,1.888129461374556e-15,2,29,2024,-0.8904637301297572,-0.20530867465337585,1.4710162445766044e-15
2024-03-01,-0.12258061322231979,15.0,30.0,-0.20530867465337585,0.0,0.0,8.2,1.4710162445766044e-15,1012.2,1.888129461374556e-15,3,1,2024,-0.5732946166245116,-0.20530867465337585,1.4710162445766044e-15
2024-03-02,-0.5065221716760385,16.0,24.0,-0.20530867465337585,0.0,0.0,17.5,1.4710162445766044e-15,1014.4,1.888129461374556e-15,3,2,2024,-0.12258061322231979,-0.20530867465337585,1.4710162445766044e-15
2024-03-03,-0.8403843964184025,15.0,22.0,-0.20530867465337585,0.0,0.0,11.8,1.4710162445766044e-15,1016.9,1.888129461374556e-15,3,3,2024,-0.5065221716760385,-0.20530867465337585,1.4710162445766044e-15
2024-03-04,-0.8904637301297572,14.0,22.0,-0.20530867465337585,0.0,0.0,8.8,1.4710162445766044e-15,1016.5,1.888129461374556e-15,3,4,2024,-0.8403843964184025,-0.20530867465337585,1.4710162445766044e-15
2024-03-05,-0.4731359492018022,14.0,26.0,-0.20530867465337585,0.0,0.0,8.2,1.4710162445766044e-15,1015.0,1.888129461374556e-15,3,5,2024,-0.8904637301297572,-0.20530867465337585,1.4710162445766044e-15
2024-03-06,-0.7903050627070477,15.0,22.0,-0.20530867465337585,0.0,0.0,12.8,1.4710162445766044e-15,1016.9,1.888129461374556e-15,3,6,2024,-0.4731359492018022,-0.20530867465337585,1.4710162445766044e-15
2024-03-07,-0.8570775076555209,15.8,21.0,-0.20530867465337585,0.0,0.0,10.4,1.4710162445766044e-15,1018.8,1.888129461374556e-15,3,7,2024,-0.7903050627070477,-0.20530867465337585,1.4710162445766044e-15
2024-03-08,-0.8904637301297572,14.0,21.4,-0.20530867465337585,0.0,0.0,10.8,1.4710162445766044e-15,1018.1,1.888129461374556e-15,3,8,2024,-0.8570775076555209,-0.20530867465337585,1.4710162445766044e-15
2024-03-09,-0.9238499526039935,13.0,23.0,-0.20530867465337585,0.0,0.0,12.8,1.4710162445766044e-15,1016.3,1.888129461374556e-15,3,9,2024,-0.8904637301297572,-0.20530867465337585,1.4710162445766044e-15
2024-03-10,-1.024008620026703,13.0,21.0,-0.20530867465337585,0.0,0.0,15.6,1.4710162445766044e-15,1016.6,1.888129461374556e-15,3,10,2024,-0.9238499526039935,-0.20530867465337585,1.4710162445766044e-15
2024-03-11,-0.9405430638411119,13.0,23.5,-0.20530867465337585,0.0,0.0,14.6,1.4710162445766044e-15,1020.5,1.888129461374556e-15,3,11,2024,-1.024008620026703,-0.20530867465337585,1.4710162445766044e-15
2024-03-12,-0.6400670615729842,13.0,26.0,-0.20530867465337585,0.0,0.0,10.6,1.4710162445766044e-15,1017.1,1.888129461374556e-15,3,12,2024,-0.9405430638411119,-0.20530867465337585,1.4710162445766044e-15
2024-03-13,-0.5065221716760385,15.0,25.0,-0.20530867465337585,0.0,0.0,7.4,1.4710162445766044e-15,1014.5,1.888129461374556e-15,3,13,2024,-0.6400670615729842,-0.20530867465337585,1.4710162445766044e-15
2024-03-14,-0.7569188402328114,16.0,23.0,-0.20530867465337585,0.0,0.0,13.1,1.4710162445766044e-15,1016.5,1.888129461374556e-15,3,14,2024,-0.5065221716760385,-0.20530867465337585,1.4710162445766044e-15
2024-03-15,-0.7736119514699299,14.9,22.0,-0.20530867465337585,0.0,0.0,9.2,1.4710162445766044e-15,1017.5,1.888129461374556e-15,3,15,2024,-0.7569188402328114,-0.20530867465337585,1.4710162445766044e-15
2024-03-16,-0.8403843964184025,15.0,22.0,-0.20530867465337585,0.0,0.0,11.9,1.4710162445766044e-15,1017.2,1.888129461374556e-15,3,16,2024,-0.7736119514699299,-0.20530867465337585,1.4710162445766044e-15
2024-03-17,-0.7903050627070477,15.3,23.7,-0.20530867465337585,0.0,0.0,22.1,1.4710162445766044e-15,1010.7,1.888129461374556e-15,3,17,2024,-0.8403843964184025,-0.20530867465337585,1.4710162445766044e-15
2024-03-18,-1.1408603986865302,14.4,21.1,4.619015663645195,0.0,0.0,13.9,1.4710162445766044e-15,1011.4,1.888129461374556e-15,3,18,2024,-0.7903050627070477,-0.20530867465337585,1.4710162445766044e-15
2024-03-19,-1.0073155087895844,13.6,21.9,-0.20530867465337585,0.0,0.0,18.1,1.4710162445766044e-15,1014.9,1.888129461374556e-15,3,19,2024,-1.1408603986865302,4.619015663645195,1.4710162445766044e-15
2024-03-20,-0.4397497267275659,16.0,25.7,-0.20530867465337585,0.0,0.0,11.9,1.4710162445766044e-15,1016.7,1.888129461374556e-15,3,20,2024,-1.0073155087895844,-0.20530867465337585,1.4710162445766044e-15
2024-03-21,-0.4063635042533296,14.9,27.0,-0.20530867465337585,0.0,0.0,21.8,1.4710162445766044e-15,1014.9,1.888129461374556e-15,3,21,2024,-0.4397497267275659,-0.20530867465337585,1.4710162445766044e-15
2024-03-22,-1.107474176212294,13.7,21.0,-0.20530867465337585,0.0,0.0,12.1,1.4710162445766044e-15,1015.6,1.888129461374556e-15,3,22,2024,-0.4063635042533296,-0.20530867465337585,1.4710162445766044e-15
2024-03-23,-1.0740879537380577,13.0,21.0,-0.20530867465337585,0.0,0.0,10.4,1.4710162445766044e-15,1012.8,1.888129461374556e-15,3,23,2024,-1.107474176212294,-0.20530867465337585,1.4710162445766044e-15
2024-03-24,-1.2744052885834758,14.0,18.0,7.835231889177575,0.0,0.0,11.5,1.4710162445766044e-15,1012.2,1.888129461374556e-15,3,24,2024,-1.0740879537380577,-0.20530867465337585,1.4710162445766044e-15
2024-03-25,-0.9739292863153481,13.0,22.0,-0.20530867465337585,0.0,0.0,5.1,1.4710162445766044e-15,1017.8,1.888129461374556e-15,3,25,2024,-1.2744052885834758,7.835231889177575,1.4710162445766044e-15
2024-03-26,-0.2561255031192655,17.0,27.0,-0.20530867465337585,0.0,0.0,11.1,1.4710162445766044e-15,1019.0,1.888129461374556e-15,3,26,2024,-0.9739292863153481,-0.20530867465337585,1.4710162445766044e-15
2024-03-27,0.3615196126541077,19.0,32.0,-0.20530867465337585,0.0,0.0,8.1,1.4710162445766044e-15,1015.6,1.888129461374556e-15,3,27,2024,-0.2561255031192655,-0.20530867465337585,1.4710162445766044e-15
2024-03-28,0.42829205760258027,19.0,32.0,-0.20530867465337585,0.0,0.0,11.0,1.4710162445766044e-15,1014.1,1.888129461374556e-15,3,28,2024,0.3615196126541077,-0.20530867465337585,1.4710162445766044e-15
2024-03-29,-0.23943239188214765,18.0,25.0,1.4027994381128144,0.0,0.0,15.2,1.4710162445766044e-15,1014.4,1.888129461374556e-15,3,29,2024,0.42829205760258027,-0.20530867465337585,1.4710162445766044e-15
2024-03-30,-0.23943239188214765,17.0,28.0,-0.20530867465337585,0.0,0.0,14.4,1.4710162445766044e-15,1015.7,1.888129461374556e-15,3,30,2024,-0.23943239188214765,1.4027994381128144,1.4710162445766044e-15
2024-03-31,0.24466783399428046,18.0,32.0,-0.20530867465337585,0.0,0.0,18.0,1.4710162445766044e-15,1016.8,1.888129461374556e-15,3,31,2024,-0.23943239188214765,-0.20530867465337585,1.4710162445766044e-15
2024-04-01,0.311440278942753,20.0,32.0,-0.20530867465337585,0.0,0.0,17.0,1.4710162445766044e-15,1015.5,1.888129461374556e-15,4,1,2024,0.24466783399428046,-0.20530867465337585,1.4710162445766044e-15
2024-04-02,0.11112294409733475,19.0,30.0,-0.20530867465337585,0.0,0.0,16.6,1.4710162445766044e-15,1013.8,1.888129461374556e-15,4,2,2024,0.311440278942753,-0.20530867465337585,1.4710162445766044e-15
